name,rating,review_count,latitude,longitude,postal_code,menu_data_updated,categories,City,State
Taqueria Del Sol,4,321,33.81329718,-84.35361406,30324,1442007287,"[Category(name=u'Restaurant Tex-mex', alias=u'tex-mex')]",Atlanta,GA
Cibo e Beve,4,159,33.890189,-84.381239,30342,1459584333,"[Category(name=u'Restaurant Italien', alias=u'italian'), Category(name=u'Pizza', alias=u'pizza')]",Atlanta,GA
Zo��s Kitchen,4,46,33.8269307,-84.3319595,30329,1460202350,"[Category(name=u'Restaurant M\xe9diterran\xe9en', alias=u'mediterranean'), Category(name=u'Restaurant Am\xe9ricain', alias=u'newamerican'), Category(name=u'Restaurant Grec', alias=u'greek')]",Atlanta,GA
El Bandido Mex Mex Grill,4.5,53,33.76333309,-84.35159676,30307,,"[Category(name=u'Restaurant Mexicain', alias=u'mexican'), Category(name=u'Bar', alias=u'bars')]",Atlanta,GA
Eclipse Di Luna,4,454,33.83187866,-84.36198425,30324,1450672779,"[Category(name=u'Bar \xe0 tapas', alias=u'tapas'), Category(name=u'Restaurant Espagnol', alias=u'spanish')]",Atlanta,GA
Baked,4,38,33.7597084,-84.3710556,30312,1455317495,"[Category(name=u'Restaurant Am\xe9ricain', alias=u'newamerican'), Category(name=u'Cuisine du sud des \xc9tats-Unis', alias=u'southern'), Category(name=u'Cuisine traditionnelle', alias=u'comfortfood')]",Atlanta,GA
Wrecking Bar Brewpub,4,429,33.762272,-84.349724,30307,1442090045,"[Category(name=u'Pub gastronomique', alias=u'gastropubs'), Category(name=u'Pubs', alias=u'pubs'), Category(name=u'Brasseur', alias=u'breweries')]",Atlanta,GA
Moon Indian Cuisine,4,110,33.8922356,-84.3258938,30319,1455127678,"[Category(name=u'Restaurant Indien', alias=u'indpak')]",Atlanta,GA
The Downwind Restaurant and Lounge,4,80,33.87733535,-84.30445646,30341,,"[Category(name=u'Restaurant Am\xe9ricain (traditionnel)', alias=u'tradamerican'), Category(name=u'Burger', alias=u'burgers')]",Atlanta,GA
Industry Tavern,4,131,33.84523364,-84.37129603,30305,1442205630,"[Category(name=u'Restaurant Am\xe9ricain', alias=u'newamerican'), Category(name=u'Bar des sports', alias=u'sportsbars')]",Atlanta,GA
Fox Bros. Bar-B-Q,4,1905,33.7612031,-84.34779167,30307,1441987995,"[Category(name=u'Viandes et Barbecue', alias=u'bbq'), Category(name=u'Cuisine du sud des \xc9tats-Unis', alias=u'southern'), Category(name=u'Restaurant Am\xe9ricain (traditionnel)', alias=u'tradamerican')]",Atlanta,GA
Murphy's,4,685,33.7820899,-84.35487,30306,1441941287,"[Category(name=u'Restaurant Am\xe9ricain (traditionnel)', alias=u'tradamerican'), Category(name=u'Petit d\xe9jeuner & brunch', alias=u'breakfast_brunch'), Category(name=u'Dessert', alias=u'desserts')]",Atlanta,GA
Verde,3.5,287,33.86109161,-84.33090973,30319,1460575406,"[Category(name=u'Restaurant Mexicain', alias=u'mexican')]",Atlanta,GA
BoccaLupo,4.5,227,33.75474958,-84.36280131,30307,1442116112,"[Category(name=u'Restaurant Italien', alias=u'italian'), Category(name=u'Restaurant Am\xe9ricain (traditionnel)', alias=u'tradamerican')]",Atlanta,GA
Brooklyn Cafe,4,79,33.9250603,-84.3834534,30328,1442285667,"[Category(name=u'Restaurant Am\xe9ricain', alias=u'newamerican')]",Atlanta,GA
La Casona Colombian Restaurant,4,63,33.9026413,-84.2761536,30340,1457764028,"[Category(name=u'Restaurant Colombien', alias=u'colombian')]",Atlanta,GA
Tasting Maine,4.5,7,33.88536,-84.26459,30340,,"[Category(name=u'Food Truck', alias=u'foodtrucks'), Category(name=u'Restaurant de fruits de mer', alias=u'seafood')]",Atlanta,GA
Pho 24,3.5,262,33.87739182,-84.29347992,30341,,"[Category(name=u'Restaurant Vietnamien', alias=u'vietnamese')]",Atlanta,GA
Nicola's Restaurant,4,100,33.815448,-84.336112,30329,1442374690,"[Category(name=u'Restaurant Moyen-Orient', alias=u'mideastern')]",Atlanta,GA
BeetleCat,4,73,33.7626247,-84.3582753,30307,,"[Category(name=u'Restaurant de fruits de mer', alias=u'seafood'), Category(name=u'Bar', alias=u'bars')]",Atlanta,GA
The 57th Fighter Group Restaurant,3.5,163,33.87305232,-84.30556297,30341,1460575174,"[Category(name=u'Restaurant Am\xe9ricain', alias=u'newamerican')]",Atlanta,GA
Hankook Taqueria,4,656,33.811352,-84.431628,30318,1442018544,"[Category(name=u'Restaurant Mexicain', alias=u'mexican'), Category(name=u'Restaurant Cor\xe9en', alias=u'korean'), Category(name=u'Restaurant Asiatique', alias=u'asianfusion')]",Atlanta,GA
Bocado,4,523,33.77941513,-84.40970612,30318,1442018240,"[Category(name=u'Restaurant Am\xe9ricain', alias=u'newamerican')]",Atlanta,GA
Two Urban Licks,4,1385,33.76773477,-84.36011039,30306,1441967351,"[Category(name=u'Bar', alias=u'bars'), Category(name=u'Restaurant Am\xe9ricain', alias=u'newamerican')]",Atlanta,GA
10 Degrees South,4,207,33.86838935,-84.38101284,30342,1442285700,"[Category(name=u'Restaurant Africain', alias=u'african')]",Atlanta,GA
Little Sheep Mongolian Hot Pot,4,61,33.89155197,-84.28574371,30340,,"[Category(name=u'Restaurant Mongole', alias=u'mongolian'), Category(name=u'Fondue chinoise', alias=u'hotpot'), Category(name=u'Restaurant Chinois', alias=u'chinese')]",Atlanta,GA
Havana Sandwich Shop,4,58,33.8330345,-84.3406754,30329,1442374699,"[Category(name=u'Restaurant Cubain', alias=u'cuban')]",Atlanta,GA
Better Half,4.5,129,33.78648013,-84.39854208,30318,1442201453,"[Category(name=u'Cuisine du sud des \xc9tats-Unis', alias=u'southern')]",Atlanta,GA
Chateau Saigon,4,240,33.867992,-84.301833,30345,1442019441,"[Category(name=u'Restaurant Vietnamien', alias=u'vietnamese')]",Atlanta,GA
Bread & Butterfly,4.5,46,33.76230327,-84.3578751,30307,,"[Category(name=u'Caf\xe9', alias=u'cafes'), Category(name=u'Petit d\xe9jeuner & brunch', alias=u'breakfast_brunch'), Category(name=u'Bar \xe0 vins', alias=u'wine_bars')]",Atlanta,GA
Cafe Bombay,4,420,33.82835613,-84.32689664,30329,1455189636,"[Category(name=u'Restaurant Indien', alias=u'indpak')]",Atlanta,GA
Olde Blind Dog Irish Pub,4,136,33.8700818,-84.3371577,30319,1460104757,"[Category(name=u'Restaurant Irlandais', alias=u'irish'), Category(name=u'Pubs', alias=u'pubs')]",Atlanta,GA
Wing Ranch,4,84,33.89221481,-84.32568557,30319,1460399972,"[Category(name=u'Ailes de poulet', alias=u'chicken_wings')]",Atlanta,GA
Sway,4,217,33.7614517,-84.3867798,30308,1442093000,"[Category(name=u'Cuisine du sud des \xc9tats-Unis', alias=u'southern')]",Atlanta,GA
La Costilla Grill,3.5,76,33.8585091,-84.3097076,30345,,"[Category(name=u'Restaurant Mexicain', alias=u'mexican'), Category(name=u'Restaurant Grill', alias=u'steak')]",Atlanta,GA
Blossom Tree,4.5,157,33.7554946,-84.38910761,30303,,"[Category(name=u'Restaurant Cor\xe9en', alias=u'korean')]",Atlanta,GA
Sun in My Belly,4,606,33.76397324,-84.31650543,30317,1459528827,"[Category(name=u'Petit d\xe9jeuner & brunch', alias=u'breakfast_brunch'), Category(name=u'Restaurant Am\xe9ricain', alias=u'newamerican')]",Atlanta,GA
Venkmans,4.5,81,33.7666899,-84.36338,30312,1448702099,"[Category(name=u'Restaurant Am\xe9ricain', alias=u'newamerican'), Category(name=u'Salle de concert', alias=u'musicvenues')]",Atlanta,GA
Terra Terroir,3.5,135,33.8595139,-84.3403241,30319,1460537117,"[Category(name=u'Bar \xe0 vins', alias=u'wine_bars'), Category(name=u'Restaurant Am\xe9ricain', alias=u'newamerican'), Category(name=u'Bar \xe0 Cocktails', alias=u'cocktailbars')]",Atlanta,GA
Cypress Street Pint & Plate,4,773,33.77728537,-84.38611763,30308,1460526600,"[Category(name=u'Restaurant Am\xe9ricain', alias=u'newamerican'), Category(name=u'Ailes de poulet', alias=u'chicken_wings'), Category(name=u'Burger', alias=u'burgers')]",Atlanta,GA
Aria,4,227,33.83875,-84.37193,30305,1441979165,"[Category(name=u'Restaurant Am\xe9ricain', alias=u'newamerican')]",Atlanta,GA
Jack's New Yorker Deli,4.5,106,33.84569734,-84.37205751,30305,,"[Category(name=u'Deli', alias=u'delis'), Category(name=u'Sandwich', alias=u'sandwiches'), Category(name=u'Petit d\xe9jeuner & brunch', alias=u'breakfast_brunch')]",Atlanta,GA
Tacos and Tequilas Mexican Grill,4,195,33.8714052,-84.3800708,30342,,"[Category(name=u'Restaurant Mexicain', alias=u'mexican')]",Atlanta,GA
Top Spice Thai & Malaysian Cuisine,4,283,33.81379098,-84.30895865,30329,1458863413,"[Category(name=u'Tha\xef', alias=u'thai'), Category(name=u'Restaurant Malaysien', alias=u'malaysian')]",Atlanta,GA
RReal Tacos,4.5,59,33.7774916,-84.3832099,30308,,"[Category(name=u'Restaurant Mexicain', alias=u'mexican')]",Atlanta,GA
Sweet Auburn BBQ,4,272,33.77259681,-84.3523436,30306,1453703173,"[Category(name=u'Bar \xe0 Cocktails', alias=u'cocktailbars'), Category(name=u'Viandes et Barbecue', alias=u'bbq'), Category(name=u'Sandwich', alias=u'sandwiches')]",Atlanta,GA
Al-Amin Restaurant,4,34,33.901426,-84.276426,30340,,"[Category(name=u'Restaurant Bangladais', alias=u'bangladeshi'), Category(name=u'Supermarch\xe9', alias=u'grocery')]",Atlanta,GA
Ah-Ma's Taiwanese Kitchen,4,245,33.7798404,-84.3683395,30308,,"[Category(name=u'Restaurant ta\xefwanais', alias=u'taiwanese')]",Atlanta,GA
The Rusty Nail Pub,4,93,33.83316,-84.34138,30329,1460400062,"[Category(name=u'Burger', alias=u'burgers'), Category(name=u'Restaurant Am\xe9ricain (traditionnel)', alias=u'tradamerican'), Category(name=u'Bar tabac presse et PMU', alias=u'divebars')]",Atlanta,GA
The Greater Good BBQ,4,178,33.8762911,-84.3801986,30342,,"[Category(name=u'Viandes et Barbecue', alias=u'bbq')]",Atlanta,GA
Tastee Spoon,4,21,33.9235944,-84.3405389,30346,,"[Category(name=u'Restaurant Carib\xe9en', alias=u'caribbean'), Category(name=u'Food Truck', alias=u'foodtrucks')]",Atlanta,GA
Antico Pizza,4.5,2212,33.78453908,-84.40593668,30318,1442017639,"[Category(name=u'Pizza', alias=u'pizza')]",Atlanta,GA
Eight Sushi Lounge,4.5,96,33.77986292,-84.41181908,30313,1460232914,"[Category(name=u'Sushi', alias=u'sushi'), Category(name=u'Restaurant Japonais', alias=u'japanese')]",Atlanta,GA
Pour Bistro,3.5,47,33.86093903,-84.33133698,30319,1460078827,"[Category(name=u'Bar \xe0 vins', alias=u'wine_bars'), Category(name=u'Restaurant Am\xe9ricain', alias=u'newamerican')]",Atlanta,GA
Goin' Coastal,4,305,33.7822666,-84.3536097,30306,1452538289,"[Category(name=u'Restaurant de fruits de mer', alias=u'seafood')]",Atlanta,GA
Bambinelli's Italian Restaurant,3.5,150,33.8524649,-84.2585,30345,1441989890,"[Category(name=u'Restaurant Italien', alias=u'italian'), Category(name=u'Pizza', alias=u'pizza')]",Atlanta,GA
Marcel,4.5,117,33.78593,-84.4118049,30318,,"[Category(name=u'Restaurant Grill', alias=u'steak')]",Atlanta,GA
Rise -n- Dine,4,413,33.78789633,-84.32637591,30307,1460008856,"[Category(name=u'Petit d\xe9jeuner & brunch', alias=u'breakfast_brunch'), Category(name=u'Caf\xe9', alias=u'cafes')]",Atlanta,GA
Ticonderoga Club,4.5,41,33.75658,-84.36418,30307,,"[Category(name=u'Bar \xe0 Cocktails', alias=u'cocktailbars'), Category(name=u'Restaurant Am\xe9ricain (traditionnel)', alias=u'tradamerican')]",Atlanta,GA
Gato,4,194,33.7649749,-84.3332728,30307,,"[Category(name=u'Petit d\xe9jeuner & brunch', alias=u'breakfast_brunch'), Category(name=u'Restaurant Tex-mex', alias=u'tex-mex')]",Atlanta,GA
Bezoria,4.5,187,33.77931064,-84.38385732,30309,1447906100,"[Category(name=u'Restaurant M\xe9diterran\xe9en', alias=u'mediterranean'), Category(name=u'Restaurant V\xe9g\xe9talien', alias=u'vegan'), Category(name=u'Restaurant Moyen-Orient', alias=u'mideastern')]",Atlanta,GA
Bistro Niko,4,436,33.84721,-84.368767,30326,1442020411,"[Category(name=u'Restaurant Fran\xe7ais', alias=u'french')]",Atlanta,GA
Xela Pan Cafe,5,8,33.8965302,-84.2824326,30340,,"[Category(name=u'Boulanger & P\xe2tissier', alias=u'bakeries'), Category(name=u'Caf\xe9', alias=u'cafes'), Category(name=u'Restaurant Am\xe9rique latine', alias=u'latin')]",Atlanta,GA
Ration & Dram,4,98,33.7583849,-84.332198,30307,1442203552,"[Category(name=u'Restaurant Am\xe9ricain (traditionnel)', alias=u'tradamerican'), Category(name=u'Bar \xe0 Cocktails', alias=u'cocktailbars')]",Atlanta,GA
JCT Kitchen & Bar,4,1037,33.78663106,-84.41242073,30318,1441992701,"[Category(name=u'Cuisine du sud des \xc9tats-Unis', alias=u'southern')]",Atlanta,GA
Bangkok Thyme,4,152,33.8901596,-84.3807678,30342,1441997825,"[Category(name=u'Tha\xef', alias=u'thai'), Category(name=u'Sushi', alias=u'sushi')]",Atlanta,GA
Sage Woodfire Tavern Perimeter,3.5,178,33.9249815,-84.33619666,30346,1442070893,"[Category(name=u'Restaurant Am\xe9ricain', alias=u'newamerican'), Category(name=u'Bar', alias=u'bars')]",Atlanta,GA
Sean's Harvest Market,4.5,41,33.788671,-84.368159,30306,,"[Category(name=u'Bar \xe0 jus de fruits & smoothies', alias=u'juicebars'), Category(name=u'Sandwich', alias=u'sandwiches'), Category(name=u'Petit d\xe9jeuner & brunch', alias=u'breakfast_brunch')]",Atlanta,GA
Cafe Sunflower Sandy Springs,4,163,33.9183311,-84.378891,30328,1442285659,"[Category(name=u'Restaurant V\xe9g\xe9tarien', alias=u'vegetarian'), Category(name=u'Restaurant V\xe9g\xe9talien', alias=u'vegan')]",Atlanta,GA
We Suki Suki,4.5,157,33.74100722,-84.34644587,30316,1442099164,"[Category(name=u'Restaurant Vietnamien', alias=u'vietnamese')]",Atlanta,GA
Falafel King,4,158,33.7884487,-84.3262222,30307,1442374554,"[Category(name=u'Sushi', alias=u'sushi'), Category(name=u'Falafel', alias=u'falafel')]",Atlanta,GA
Wagaya Japanese Restaurant,4,180,33.78648,-84.39832,30318,,"[Category(name=u'Restaurant Japonais', alias=u'japanese'), Category(name=u'Sushi', alias=u'sushi')]",Atlanta,GA
Bacchanalia,4.5,467,33.78678,-84.41226,30318,1442285613,"[Category(name=u'Restaurant Am\xe9ricain', alias=u'newamerican')]",Atlanta,GA
Breadwinner Cafe & Bakery,4,89,33.9250679,-84.383461,30328,1441998507,"[Category(name=u'Boulanger & P\xe2tissier', alias=u'bakeries'), Category(name=u'Sandwich', alias=u'sandwiches'), Category(name=u'Caf\xe9', alias=u'cafes')]",Atlanta,GA
Anis Bistro,4,229,33.8357638,-84.376597,30305,1460399680,"[Category(name=u'Restaurant Fran\xe7ais', alias=u'french')]",Atlanta,GA
One Eared Stag,4,292,33.75679471,-84.35479157,30307,1442088767,"[Category(name=u'Assiettes et planches', alias=u'tapasmallplates'), Category(name=u'Restaurant Am\xe9ricain', alias=u'newamerican')]",Atlanta,GA
The Lawrence,4,249,33.7791016,-84.3824954,30309,1442100538,"[Category(name=u'Restaurant Am\xe9ricain', alias=u'newamerican'), Category(name=u'Bar \xe0 Cocktails', alias=u'cocktailbars')]",Atlanta,GA
There,3.5,135,33.87101746,-84.33548737,30319,,"[Category(name=u'Pub gastronomique', alias=u'gastropubs'), Category(name=u'Restaurant Am\xe9ricain', alias=u'newamerican')]",Atlanta,GA
Grindhouse Killer Burgers,4,488,33.80612943,-84.36735644,30324,1460086495,"[Category(name=u'Burger', alias=u'burgers')]",Atlanta,GA
BrickTop's,3.5,205,33.84458542,-84.37111664,30305,,"[Category(name=u'Restaurant Am\xe9ricain', alias=u'newamerican')]",Atlanta,GA
Little Thai Cuisine,4,134,33.924863,-84.383866,30328,1460515145,"[Category(name=u'Tha\xef', alias=u'thai')]",Atlanta,GA
A-Priori Seafood,4,51,33.91275024,-84.26191711,30340,1442230618,"[Category(name=u'Restaurant de fruits de mer', alias=u'seafood'), Category(name=u'Restaurant Russe', alias=u'russian')]",Atlanta,GA
La Tavola Trattoria,4,324,33.7824462,-84.3549399,30306,1460308125,"[Category(name=u'Restaurant Italien', alias=u'italian'), Category(name=u'Petit d\xe9jeuner & brunch', alias=u'breakfast_brunch')]",Atlanta,GA
La Botana,4,88,33.91949,-84.30432,30341,,"[Category(name=u'Restaurant Tex-mex', alias=u'tex-mex')]",Atlanta,GA
Hong Kong City,4,39,33.8584595,-84.3096619,30345,,"[Category(name=u'Restaurant Chinois', alias=u'chinese')]",Atlanta,GA
Havana Restaurant,3.5,193,33.86022401,-84.30882454,30345,1460027826,"[Category(name=u'Restaurant Cubain', alias=u'cuban')]",Atlanta,GA
Sushi Huku Japanese Restaurant,4,233,33.90475848,-84.4289875,30339,1442374731,"[Category(name=u'Restaurant Japonais', alias=u'japanese'), Category(name=u'Sushi', alias=u'sushi')]",Atlanta,GA
Ocean Market Downtown,4.5,32,33.76785278,-84.38487244,30308,1442203494,"[Category(name=u'Salade', alias=u'salad'), Category(name=u'Cr\xeaperie', alias=u'creperies'), Category(name=u'Sandwich', alias=u'sandwiches')]",Atlanta,GA
Wild Ginger,3.5,129,33.91937637,-84.29825592,30341,,"[Category(name=u'Tha\xef', alias=u'thai'), Category(name=u'Sushi', alias=u'sushi')]",Atlanta,GA
Varuni Napoli,4,236,33.7965075,-84.3687998,30324,1460203001,"[Category(name=u'Restaurant Italien', alias=u'italian'), Category(name=u'Pizza', alias=u'pizza')]",Atlanta,GA
1KEPT Kitchen & Bar,4,110,33.8169285,-84.3895688,30309,1442116758,"[Category(name=u'Restaurant Am\xe9ricain', alias=u'newamerican')]",Atlanta,GA
Mary Mac's Tea Room,4,1554,33.772851,-84.379883,30308,1441941293,"[Category(name=u'Cuisine du sud des \xc9tats-Unis', alias=u'southern')]",Atlanta,GA
Juicy Jenny,4,26,33.84248782,-84.38063297,30305,,"[Category(name=u'Bar \xe0 jus de fruits & smoothies', alias=u'juicebars'), Category(name=u'Restaurant V\xe9g\xe9talien', alias=u'vegan'), Category(name=u'Magasin bio', alias=u'organic_stores')]",Atlanta,GA
Copper Cove Indian Bistro,4,106,33.836534,-84.377656,30305,,"[Category(name=u'Restaurant Indien', alias=u'indpak')]",Atlanta,GA
Roam Dunwoody,4.5,10,33.93265912,-84.34970303,30338,,"[Category(name=u'Service professionnel', alias=u'professional'), Category(name=u'Caf\xe9', alias=u'cafes')]",Atlanta,GA
Bantam Pub,4,177,33.7661171,-84.36296844,30312,1460125469,"[Category(name=u'Restaurant Am\xe9ricain', alias=u'newamerican'), Category(name=u'Pubs', alias=u'pubs')]",Atlanta,GA
Cafe Agora Midtown,4.5,132,33.78086385,-84.3843741,30309,,"[Category(name=u'Restaurant M\xe9diterran\xe9en', alias=u'mediterranean')]",Atlanta,GA
J's Mini Hotpot Deluxe,3.5,128,33.8847048,-84.2879274,30341,,"[Category(name=u'Restaurant Chinois', alias=u'chinese'), Category(name=u'Fondue chinoise', alias=u'hotpot')]",Atlanta,GA
The Optimist,4,809,33.77999,-84.41069,30318,1442102395,"[Category(name=u'Restaurant de fruits de mer', alias=u'seafood')]",Atlanta,GA
Alma Cocina,4,538,33.7589989,-84.3868179,30303,1460094834,"[Category(name=u'Restaurant Am\xe9rique latine', alias=u'latin')]",Atlanta,GA
Sophie's Uptown,4.5,28,33.83682378,-84.38338069,30305,,"[Category(name=u'Boulanger & P\xe2tissier', alias=u'bakeries'), Category(name=u'Deli', alias=u'delis')]",Atlanta,GA
Vortex Bar & Grill,4,836,33.7662727,-84.3493438,30307,,"[Category(name=u'Restaurant Am\xe9ricain (traditionnel)', alias=u'tradamerican')]",Atlanta,GA
Argosy,4,321,33.741258,-84.346118,30316,1442114546,"[Category(name=u'Restaurant Am\xe9ricain', alias=u'newamerican'), Category(name=u'Pub gastronomique', alias=u'gastropubs'), Category(name=u'Burger', alias=u'burgers')]",Atlanta,GA
Circle Sushi,4,180,33.9942894,-84.3497314,30350,1442285721,"[Category(name=u'Sushi', alias=u'sushi'), Category(name=u'Restaurant Japonais', alias=u'japanese')]",Atlanta,GA
bartaco West Midtown,4,559,33.778736,-84.409325,30318,1442207246,"[Category(name=u'Restaurant Mexicain', alias=u'mexican'), Category(name=u'Bar \xe0 tapas', alias=u'tapas')]",Atlanta,GA
The Vortex Bar And Grill,4,1104,33.77872,-84.38452,30309,,"[Category(name=u'Burger', alias=u'burgers'), Category(name=u'Restaurant Am\xe9ricain (traditionnel)', alias=u'tradamerican'), Category(name=u'Sandwich', alias=u'sandwiches')]",Atlanta,GA
Viet-Nomie's Gourmet Food Truck,4,34,33.91907157,-84.25669814,30340,,"[Category(name=u'Food Truck', alias=u'foodtrucks'), Category(name=u'Restaurant Vietnamien', alias=u'vietnamese')]",Atlanta,GA
Tabla,4,185,33.784198,-84.384994,30309,1442201407,"[Category(name=u'Restaurant Indien', alias=u'indpak')]",Atlanta,GA
CHOW BING,4,124,33.84619366,-84.37346551,30305,1457012268,"[Category(name=u'Restaurant Chinois', alias=u'chinese'), Category(name=u'Restaurant ta\xefwanais', alias=u'taiwanese'), Category(name=u'Sans gluten', alias=u'gluten_free')]",Atlanta,GA
Souper Jenny,4,19,33.867989,-84.33567,30319,,"[Category(name=u'Soupe', alias=u'soup'), Category(name=u'Sandwich', alias=u'sandwiches')]",Atlanta,GA
Pig-N-Chik BBQ,3.5,125,33.887927,-84.313785,30341,,"[Category(name=u'Viandes et Barbecue', alias=u'bbq')]",Atlanta,GA
